ODOMETRY 0.101373685667 0.0996252285934 0.000862235559071
SENSOR 1 2.29725290252 0.353956815014
SENSOR 2 4.01825728983 1.51507415344
ODOMETRY 0.101823187296 0.0997248889496 -0.000206654546125
SENSOR 1 1.96846687533 0.276209105501
SENSOR 2 3.87986704568 1.40393072429
ODOMETRY 0.100901695741 0.0997582630735 -0.000381616354179
SENSOR 1 1.96852886749 0.242784804425
SENSOR 2 3.87971065887 1.32647676387
ODOMETRY 0.0997651394437 0.0997993534855 -0.000208097310853
SENSOR 1 1.87508331126 0.0936569272975
SENSOR 2 3.849192179 1.20772931615
ODOMETRY 0.0988021399415 0.100360366225 -0.00122883669589
SENSOR 1 1.64421872619 -0.0593514730712
SENSOR 2 3.95417280741 1.25970767463
ODOMETRY 0.0998731020684 0.0998098334361 0.000926085589796
SENSOR 1 1.64079501221 -0.137553375677
SENSOR 2 3.59759872767 1.04090139691
ODOMETRY 0.100314651053 0.0996200579912 0.000575268519869
SENSOR 1 1.63668963967 -0.164205155951
SENSOR 2 3.76733107867 1.02783331425
ODOMETRY 0.100066427373 0.0997787196014 0.00016140029208
SENSOR 1 1.35096574442 -0.290175121698
SENSOR 2 3.77521988295 0.983315510779
ODOMETRY 0.100757002056 0.0998428685737 -0.000211648847469
SENSOR 8 4.9185663896 -0.395438658587
SENSOR 1 1.34647237204 -0.509755484258
SENSOR 2 3.71427679672 0.92294567505
ODOMETRY 0.100962422572 0.0998534959103 0.000658662316867
SENSOR 8 4.87575158242 -0.471161323013
SENSOR 1 1.14340287924 -0.63651274602
SENSOR 2 3.52742272729 0.827358592505
ODOMETRY 0.0992390051029 0.100115677426 -0.000216811832096
SENSOR 8 4.72075160291 -0.539321605004
SENSOR 1 1.21638996495 -0.860593555215
SENSOR 2 3.70903844372 0.752159761487
ODOMETRY 0.0489965903845 0.100051905877 -0.000257629385974
SENSOR 8 4.86663909002 -0.673941110611
SENSOR 1 1.19962918841 -0.911110534625
SENSOR 2 3.4305673166 0.673488499054
ODOMETRY 0.0998222275061 0.0996351296598 -0.000153756252698
SENSOR 8 4.58351837652 -0.750587339257
SENSOR 1 1.19033672649 -1.04401316016
SENSOR 2 3.21903139503 0.608609177764
ODOMETRY 0.101077500499 0.0998498505796 -0.000160756806792
SENSOR 8 4.47638974681 -0.87477261163
SENSOR 1 0.930451391422 -1.25663412504
SENSOR 2 3.30661799717 0.524107985292
ODOMETRY 0.100521808815 0.100140214715 -0.00102153918024
SENSOR 8 4.42544858746 -1.03059237397
SENSOR 1 1.09621121037 -1.43900397462
SENSOR 2 3.2382990193 0.518547924017
ODOMETRY 0.0991500821073 0.10013162298 0.00061821939171
SENSOR 8 4.48032266707 -1.16853964317
SENSOR 1 1.05453646597 -1.57360343045
SENSOR 2 3.12147771546 0.369604279194
ODOMETRY 0.000277686359907 0.0999909476789 -5.65207074877e-05
SENSOR 8 4.51041519435 -1.13505398802
SENSOR 1 1.01408592378 -1.6209817432
SENSOR 2 3.0349959581 0.307197125698
ODOMETRY -0.000206028015542 0.100097050614 0.00122219552996
SENSOR 8 4.47730873513 -1.08933708692
SENSOR 1 0.977458402036 -1.79104939149
SENSOR 2 2.7939870742 0.344183271835
ODOMETRY -0.000589698440506 0.100045946005 -1.26097962524e-05
SENSOR 8 4.31671160573 -1.13337841163
SENSOR 1 0.886564013958 -1.96817341764
SENSOR 2 2.8062997236 0.378866179691
ODOMETRY 0.000268189622775 0.099944716103 0.000225158589822
SENSOR 8 4.44217614349 -1.17703179109
SENSOR 1 1.00399386332 -1.97871776411
SENSOR 2 2.87352149613 0.402848100533
ODOMETRY -0.000740364779592 0.0999166193458 0.000304584312929
SENSOR 8 4.41002211254 -1.2055058086
SENSOR 1 1.20240484656 -2.09055794649
SENSOR 2 2.61257298591 0.400689815362
ODOMETRY -0.00093907783548 0.0999937264589 -0.000488136208846
SENSOR 8 4.28220992404 -1.22818070834
SENSOR 1 1.35806022311 -2.03308175218
SENSOR 2 2.41796456399 0.428960172356
ODOMETRY 0.000672986065937 0.0999170760041 9.59803128141e-05
SENSOR 8 4.22916152226 -1.1920443901
SENSOR 1 1.43456173466 -2.20151685421
SENSOR 2 2.54268409924 0.418576167122
ODOMETRY -0.000190086120117 0.0998500295775 -0.00120829073569
SENSOR 8 4.25479049036 -1.29393177827
SENSOR 1 1.3915222382 -2.32656801851
SENSOR 2 2.22979301015 0.456482047365
ODOMETRY 0.000473163132143 0.09995123511 -0.000781756651883
SENSOR 8 4.18161649136 -1.28816567381
SENSOR 1 1.3025278855 -2.3472367671
SENSOR 2 2.30576040901 0.369157306239
ODOMETRY -0.000559278187115 0.100028723409 9.13999205286e-06
SENSOR 8 4.17489666144 -1.34658482855
SENSOR 1 1.3978512621 -2.36482377797
SENSOR 2 2.11259117923 0.471244681669
SENSOR 7 5.05551177517 -0.919442363958
ODOMETRY 0.000257701615542 0.10004347626 -0.000159471500187
SENSOR 8 3.962669916 -1.30912369209
SENSOR 1 1.70916168099 -2.46045075948
SENSOR 2 2.02595774502 0.554005367169
SENSOR 3 4.7371187823 -0.173423905805
SENSOR 7 4.82701773051 -0.911583275309
ODOMETRY -0.000132246838171 0.100204785792 0.000451918927672
SENSOR 8 3.98259516004 -1.43618538277
SENSOR 1 1.79511416601 -2.47746949194
SENSOR 2 2.06053687043 0.463761690139
SENSOR 3 4.8224768036 -0.239591007404
SENSOR 7 4.77817974323 -1.00970624708
ODOMETRY 0.000547071844751 0.100153178582 -0.00035008972123
SENSOR 8 3.83264320308 -1.36158444573
SENSOR 1 1.80852245484 -2.51982496643
SENSOR 2 1.96102088098 0.610994481673
SENSOR 3 4.85211156128 -0.1489018205
SENSOR 7 4.71279477962 -0.937135174382
ODOMETRY -0.000479308539659 0.0998432674256 -0.000777162798183
SENSOR 8 3.98024682642 -1.42089195757
SENSOR 1 1.68616417487 -2.51982610203
SENSOR 2 1.84497621719 0.568224090854
SENSOR 3 4.61852185259 -0.195327764501
SENSOR 7 4.6199153731 -0.979883951883
ODOMETRY 5.14521975978e-05 0.0998424550095 -0.00128773957906
SENSOR 8 4.07638490671 -1.48596910761
SENSOR 1 2.10918785502 -2.53013604019
SENSOR 2 1.87374300045 0.596795933857
SENSOR 3 4.63925938223 -0.116829211894
SENSOR 7 4.74670921432 -1.04281914214
ODOMETRY 0.000828058608643 0.0998754656366 0.000718626272025
