ODOMETRY 0.100068080139 0.100249642432 -0.000326992241362
SENSOR 1 2.08219220544 0.311724182123
SENSOR 2 4.01188450412 1.44126366316
ODOMETRY 0.100770135385 0.0999830371692 0.000283319078732
SENSOR 1 2.03292033382 0.309629930574
SENSOR 2 3.67779686283 1.3616405663
ODOMETRY 0.100250871824 0.0999613218142 -0.000425899489536
SENSOR 1 1.91136870178 0.177168372291
SENSOR 2 4.08834234003 1.33657402646
ODOMETRY 0.0985096726563 0.100081615233 -0.000571339302397
SENSOR 1 1.98574147997 0.089747632785
SENSOR 2 3.93046602632 1.29955605297
ODOMETRY 0.101801020564 0.100072032353 -0.000788337604257
SENSOR 1 1.67053917265 0.061660128389
SENSOR 2 3.93135144955 1.20012845634
ODOMETRY 0.100732548455 0.0996154508379 -0.000105935989332
SENSOR 1 1.69509870017 -0.00971084225084
SENSOR 2 3.92006968797 1.17072603097
ODOMETRY 0.0985339028457 0.10011190473 0.000126323563896
SENSOR 1 1.62936210161 -0.242180309032
SENSOR 2 3.76644245257 1.02862466314
ODOMETRY 0.101049451133 0.100199835316 -0.000361303653382
SENSOR 1 1.47134359284 -0.352165302038
SENSOR 2 3.88216721427 0.893742578962
ODOMETRY 0.100646006753 0.0999299988125 0.000199325181315
SENSOR 8 4.93921740531 -0.413558750818
SENSOR 1 1.45171120046 -0.531515257689
SENSOR 2 3.61292938589 0.815152950843
ODOMETRY 0.0986517196475 0.0996899122762 -2.47048086689e-05
SENSOR 8 4.76780517727 -0.560485980645
SENSOR 1 1.25977658533 -0.608502603201
SENSOR 2 3.58758897877 0.768999739321
ODOMETRY 0.0983783352026 0.100103903116 0.000580323884346
SENSOR 8 4.81973993711 -0.532538310746
SENSOR 1 0.981617551705 -0.742740691691
SENSOR 2 3.65363991018 0.717099015343
ODOMETRY 0.0477851306253 0.10000880302 7.14998356851e-05
SENSOR 8 4.69412317073 -0.714693990088
SENSOR 1 0.889692284132 -0.912768830535
SENSOR 2 3.27804121777 0.703988234457
ODOMETRY 0.100701996576 0.100266974551 -0.000335673561525
SENSOR 8 4.72028592939 -0.733173312299
SENSOR 1 1.11605364534 -1.03393225263
SENSOR 2 3.45317577132 0.704087914409
ODOMETRY 0.0988844296869 0.100202981841 0.000378182453029
SENSOR 8 4.51734791884 -0.886010778471
SENSOR 1 1.11737720049 -1.1471188092
SENSOR 2 3.26572508712 0.570889569998
ODOMETRY 0.0998739532533 0.100266124139 0.000519858056677
SENSOR 8 4.48462280222 -0.966606890106
SENSOR 1 1.06542968964 -1.42889713872
SENSOR 2 3.15296002235 0.438635736284
ODOMETRY 0.101017200244 0.10002018603 0.000179326208802
SENSOR 8 4.42687773375 -1.04100907153
SENSOR 1 1.14669960644 -1.65542831243
SENSOR 2 3.14207841959 0.245239278537
ODOMETRY -0.000365836723125 0.0998880602308 -0.000594119748269
SENSOR 8 4.32047834095 -1.07832072634
SENSOR 1 1.06665067311 -1.73396893097
SENSOR 2 3.16411445815 0.396562501153
ODOMETRY 0.0008560662579 0.100121149657 7.93199521286e-05
SENSOR 8 4.4083672026 -1.14242529491
SENSOR 1 1.07131973537 -1.83637005746
SENSOR 2 3.00608100632 0.319712149254
ODOMETRY -0.000502271364817 0.100002539984 -0.00132762186415
SENSOR 8 4.35625330918 -1.2120234075
SENSOR 1 1.06513750422 -1.93794562344
SENSOR 2 2.87221060659 0.348626462067
